node_id,y_um,z_um,jax_temperature_K,elmer_temperature_K,elmer_minus_jax_K
2804,4.80125607545932453e+00,2.70944667742003320e-01,3.64637921375648943e+02,3.64637921375904057e+02,2.55113263847306371e-10
2805,5.19874392454067458e+00,2.70944667742013812e-01,3.64464677069270465e+02,3.64464677069530580e+02,2.60115484707057476e-10
2806,4.94779817198913907e+00,2.05385419216574894e+00,4.52963948890539768e+02,4.52963948890875372e+02,3.35603544954210520e-10
2807,5.29999999999999893e+00,1.60787088577842296e+00,4.25555852962779397e+02,4.25555852963082941e+02,3.03543856716714799e-10
2808,5.29892779432033034e+00,2.12601823380489696e+00,4.57228718068331830e+02,4.57228718068672038e+02,3.40207861881935969e-10
2809,5.29999999999999361e+00,2.06743610323201876e+00,4.53331344283081194e+02,4.53331344283416286e+02,3.35091954184463248e-10
2810,5.29999999999999627e+00,1.99462644950516799e+00,4.48599423122767917e+02,4.48599423123097210e+02,3.29293925460660830e-10
2811,5.29999999999999893e+00,6.37086757055662201e-01,3.79487577067279005e+02,3.79487577067547249e+02,2.68244093604153022e-10
2812,5.29999999999999893e+00,1.78118312424739500e+00,4.35455706033278261e+02,4.35455706033592776e+02,3.14514636556850746e-10
2813,5.29999999999999627e+00,4.05863665002836660e-01,3.69902946765418562e+02,3.69902946765685272e+02,2.66709321294911206e-10
2814,5.29999999999999538e+00,3.25468830185195512e-01,3.66650142167031845e+02,3.66650142167299123e+02,2.67277755483519286e-10
2815,5.29999999999999361e+00,1.90699750251993105e+00,4.43074405481550343e+02,4.43074405481873100e+02,3.22756932291667908e-10
2816,5.29999999999999361e+00,5.00984409966289457e-01,3.73811521555063109e+02,3.73811521555330160e+02,2.67050381808076054e-10
2817,5.30020757210916393e+00,2.69683900228440132e-01,3.64496500123711371e+02,3.64496500123978876e+02,2.67505129158962518e-10
2818,5.29356676592199360e+00,2.17429703328860890e+00,4.60509662104816584e+02,4.60509662105161112e+02,3.44527961715357378e-10
2819,5.56880289549486740e+00,2.16086634414058620e+00,4.57647895174602525e+02,4.57647895174940004e+02,3.37479377776617184e-10
2820,5.60055731516147137e+00,2.82693166192844680e-01,3.64553837435900220e+02,3.64553837436174661e+02,2.74440026259981096e-10
2821,5.77101003892431308e+00,1.87081019305722407e+00,4.35120152059349380e+02,4.35120152059659063e+02,3.09682945953682065e-10
2822,5.41104901496905999e+00,1.99949824379383267e+00,4.48186696245706969e+02,4.48186696246035012e+02,3.28043370245723054e-10
2823,5.69594756267890823e+00,2.16056165618741902e+00,4.56216349184585283e+02,4.56216349184920375e+02,3.35091954184463248e-10
2824,5.43998773427729887e+00,4.88482170222518608e-01,3.73063671153282030e+02,3.73063671153551411e+02,2.69380961981369182e-10
2825,5.77926684065197183e+00,4.00727087580695251e-01,3.69040463270701252e+02,3.69040463270966484e+02,2.65231392404530197e-10
2826,5.79081257330672816e+00,2.06796226290459417e+00,4.47861536239448469e+02,4.47861536239772363e+02,3.23893800668884069e-10
2827,5.66306040939535116e+00,1.68198263972958983e+00,4.25956100338712190e+02,4.25956100339013005e+02,3.00815372611396015e-10
2828,5.44375731447040678e+00,2.16860046738768686e+00,4.59244691146216439e+02,4.59244691146557273e+02,3.40833139489404857e-10
2829,5.45727483765739230e+00,2.77010668630435331e-01,3.64413938001365523e+02,3.64413938001640759e+02,2.75235834124032408e-10
2830,5.59248281893051136e+00,7.66741034628005025e-01,3.83970081874092614e+02,3.83970081874360403e+02,2.67789346253266558e-10
2831,5.74276287106103833e+00,2.77955095513832184e-01,3.64331372225339919e+02,3.64331372225612370e+02,2.72450506599852815e-10
2832,5.79605407510144488e+00,1.99469397864613374e+00,4.42570881788388022e+02,4.42570881788705549e+02,3.17527337756473571e-10
2833,5.72146853983897863e+00,2.01142608676684276e+00,4.45149945338275018e+02,4.45149945338596410e+02,3.21392690239008516e-10
2834,5.61246486391835120e+00,1.92006742947697906e+00,4.40885844563404248e+02,4.40885844563722230e+02,3.17982085107360035e-10
2835,5.46511020195629982e+00,1.78099585731221088e+00,4.34168808374184209e+02,4.34168808374496166e+02,3.11956682708114386e-10
2836,5.56008969465879854e+00,2.02835892491015812e+00,4.48618088601075442e+02,4.48618088601402690e+02,3.27247562381671742e-10
2837,5.73708823396305423e+00,2.10794113993724785e+00,4.51745869069974049e+02,4.51745869070303286e+02,3.29237082041800022e-10
2838,5.66887129253979705e+00,2.08869279682659004e+00,4.51384931624254421e+02,4.51384931624583828e+02,3.29407612298382446e-10
2839,5.63229543437663427e+00,2.14969274493439721e+00,4.56190144066456867e+02,4.56190144066792413e+02,3.35546701535349712e-10
2840,5.60304067834874342e+00,2.08809883388670903e+00,4.52188868375788843e+02,4.52188868376119899e+02,3.31056071445345879e-10
2841,5.63318701386093323e+00,2.02732881437345558e+00,4.47629620382360372e+02,4.47629620382685857e+02,3.25485416396986693e-10
2842,5.53367507288668925e+00,2.10296304761170783e+00,4.53964995387928639e+02,4.53964995388262309e+02,3.33670868712943047e-10
2843,5.50624999999999432e+00,2.16587341226349306e+00,4.58566142011032071e+02,4.58566142011371312e+02,3.39241523761302233e-10
2844,5.52857142857141959e+00,2.81858957413158084e-01,3.64560682450021147e+02,3.64560682450296326e+02,2.75178990705171600e-10
2845,5.56492830027663565e+00,3.45888902668017251e-01,3.67107837387075676e+02,3.67107837387348411e+02,2.72734723694156855e-10
2846,5.64020502193321249e+00,3.49241289287392009e-01,3.67170123201806859e+02,3.67170123202078457e+02,2.71597855316940695e-10
2847,5.60086181983786524e+00,4.11511648607657710e-01,3.69679827465050039e+02,3.69679827465320159e+02,2.70119926426559687e-10
2848,5.67225420135927827e+00,2.81663066696384690e-01,3.64483740645755006e+02,3.64483740646028934e+02,2.73928435490233824e-10
2849,5.79697206181738256e+00,2.12859406657719274e+00,4.52298220657176898e+02,4.52298220657506192e+02,3.29293925460660830e-10
2850,5.48328621498276281e+00,3.40434118595057456e-01,3.66977546053898948e+02,3.66977546054172024e+02,2.73075784207321703e-10
2851,5.42596349273935008e+00,3.94824109857115579e-01,3.69270165776822182e+02,3.69270165777093098e+02,2.70915734290610999e-10
2852,5.47720985725527321e+00,2.05235569950529051e+00,4.51084778710999160e+02,4.51084778711330102e+02,3.30942384607624263e-10
2853,5.41043245543179019e+00,2.07203699605410696e+00,4.52951820028021984e+02,4.52951820028355542e+02,3.33557181875221431e-10
2854,5.77034729641228239e+00,4.97194722309103054e-01,3.72685780702725140e+02,3.72685780702988609e+02,2.63469246419845149e-10
2855,5.42397586228332695e+00,1.91049511405539207e+00,4.42444394057763759e+02,4.42444394058085095e+02,3.21335846820147708e-10
2856,5.40394832128461911e+00,2.13177812659951416e+00,4.57011611224894921e+02,4.57011611225233480e+02,3.38559402734972537e-10
2857,5.79193252509897505e+00,3.24941288678184226e-01,3.66174713782256333e+02,3.66174713782524123e+02,2.67789346253266558e-10
2858,5.40903484097944443e+00,3.23881946178718183e-01,3.66396543116956138e+02,3.66396543117228589e+02,2.72450506599852815e-10
2859,5.75687044366816636e+00,2.16991987925448715e+00,4.56112174827425463e+02,4.56112174827759929e+02,3.34466676576994359e-10
2860,5.72014952528548992e+00,3.44713556150617162e-01,3.66936966056872848e+02,3.66936966057142456e+02,2.69608335656812415e-10
2861,5.72548902015736072e+00,6.19112942284311130e-01,3.77496221693931091e+02,3.77496221694195128e+02,2.64037680608453229e-10
2862,5.46610393111057302e+00,2.11597285397429546e+00,4.55469243794470458e+02,4.55469243794806459e+02,3.36001448886236176e-10
2863,5.68338543844951705e+00,4.24512444847523873e-01,3.70066579400578746e+02,3.70066579400846820e+02,2.68073563347570598e-10
2864,5.49695785861696340e+00,1.98215508234832982e+00,4.46259081056491198e+02,4.46259081056816228e+02,3.25030669046100229e-10
2865,5.59642026930709680e+00,1.40690430069453876e+00,4.12510164862334420e+02,4.12510164862622275e+02,2.87855073111131787e-10
2866,5.51298218018478714e+00,4.17108126796797818e-01,3.70039366003159614e+02,3.70039366003430302e+02,2.70688360615167767e-10
2867,5.59504164203727417e+00,5.27462765949311074e-01,3.74291501855431761e+02,3.74291501855699437e+02,2.67675659415544942e-10
2868,5.49199005075459556e+00,1.61124334499132904e+00,4.24201622491481146e+02,4.24201622491781905e+02,3.00758529192535207e-10
2869,5.59815051470626734e+00,1.08360470994332303e+00,3.97399683104539065e+02,3.97399683104813676e+02,2.74610556516563520e-10
2870,5.80520712609370282e+00,2.17564118033497822e+00,4.55859078292028926e+02,4.55859078292362653e+02,3.33727712131803855e-10
2871,5.79874392454069643e+00,2.70944667742008927e-01,3.64088459340709164e+02,3.64088459340980307e+02,2.71143107966054231e-10
2872,5.40125607545932418e+00,2.70944667742001211e-01,3.64219063337893999e+02,3.64219063338168780e+02,2.74781086773145944e-10
2873,5.39450015780550451e+00,2.17594140301662797e+00,4.60082404629974690e+02,4.60082404630317058e+02,3.42367911798646674e-10
2874,5.46550243904901656e+00,6.11371896982231822e-01,3.78029444580764164e+02,3.78029444581032521e+02,2.68357780441874638e-10
2875,5.92403578733240543e+00,2.17873085647120401e+00,4.53901648010682891e+02,4.53901648011013833e+02,3.30942384607624263e-10
2876,5.94703565009936597e+00,2.06743610323202098e+00,4.43482620542365282e+02,4.43482620542682469e+02,3.17186277243308723e-10
2877,5.94129245508399073e+00,3.18844357118102717e-01,3.66216265501401097e+02,3.66216265501657858e+02,2.56761722994269803e-10
2878,5.91690008619751051e+00,2.00174788291631334e+00,4.39848053044844562e+02,4.39848053045157599e+02,3.13036707666469738e-10
2879,5.92499999999999893e+00,1.08199573108434910e+00,3.94384313747085287e+02,3.94384313747351314e+02,2.66027200268581510e-10
2880,5.92499999999999716e+00,1.90699750251993194e+00,4.33524821015978603e+02,4.33524821016284250e+02,3.05647063214564696e-10
2881,5.92499999999999893e+00,1.36912021206735290e+00,4.06443670907149567e+02,4.06443670907426451e+02,2.76884293270995840e-10
2882,5.92198725688353012e+00,3.93432335305017755e-01,3.68682323357914640e+02,3.68682323358171232e+02,2.56591192737687379e-10
2883,5.92499999999999716e+00,5.00984409966291122e-01,3.72404750175619313e+02,3.72404750175874995e+02,2.55681698035914451e-10
2884,5.94781985330302021e+00,2.12698808831322417e+00,4.48321037440818941e+02,4.48321037441142494e+02,3.23552740155719221e-10
2885,5.92499999999999893e+00,8.24574735038758777e-01,3.84267784472784172e+02,3.84267784473043321e+02,2.59149146586423740e-10
2886,5.92499999999999627e+00,1.78118312424739500e+00,4.26343120980420395e+02,4.26343120980718027e+02,2.97632141155190766e-10
2887,5.89008673889371259e+00,2.13664575611609386e+00,4.50963915763070759e+02,4.50963915763397608e+02,3.26849658449646086e-10
2888,5.92499999999999627e+00,6.37086757055662201e-01,3.77269930245924797e+02,3.77269930246181161e+02,2.56363819062244147e-10
2889,5.89539382803053336e+00,2.07017252458638401e+00,4.45430460778628060e+02,4.45430460778947918e+02,3.19857917929766700e-10
2890,5.92499999999999893e+00,1.60787088577842296e+00,4.17450778871046168e+02,4.17450778871334137e+02,2.87968759948853403e-10
2891,5.94916076799526028e+00,2.68518198705364919e-01,3.64696683183828213e+02,3.64696683184085202e+02,2.56989096669713035e-10
2892,5.96437112812723580e+00,2.18095633116718313e+00,4.52948784592631569e+02,4.52948784592960806e+02,3.29237082041800022e-10
2893,5.88282450524514200e+00,2.18288786472775698e+00,4.55184070012493009e+02,4.55184070012825771e+02,3.32761374011170119e-10
2894,5.89743946875460523e+00,2.67515447141460083e-01,3.64415732548811263e+02,3.64415732549074846e+02,2.63582933257566765e-10
2895,5.88992726812302791e+00,3.25814304573868396e-01,3.66357021502699808e+02,3.66357021502961004e+02,2.61195509665412828e-10
2896,6.29192225842163033e+00,2.15878481467231165e+00,4.28826598293824759e+02,4.28826598294118639e+02,2.93880475510377437e-10
2897,6.91315238109740182e+00,1.98480960013643393e+00,4.00244298931416722e+02,4.00244298931662343e+02,2.45620412897551432e-10
2898,6.29725255129180006e+00,9.69571239582182387e-01,3.85591984384995726e+02,3.85591984385240892e+02,2.45165665546664968e-10
2899,6.16260848929524041e+00,7.36116822566426410e-01,3.79041441241678797e+02,3.79041441241923906e+02,2.45108822127804160e-10
2900,6.12039538431092822e+00,1.77775303469636881e+00,4.20502569365964291e+02,4.20502569366251748e+02,2.87457169179106131e-10
2901,7.37714474726060310e+00,5.70192413635664863e-01,3.60970173057947363e+02,3.60970173058122839e+02,1.75475634023314342e-10
2902,6.05775923733337152e+00,2.06878979673539742e+00,4.38486727368718846e+02,4.38486727369028642e+02,3.09796632791403681e-10
2903,6.06216510857556301e+00,4.23538730012785580e-01,3.69313428200937608e+02,3.69313428201183513e+02,2.45904629991855472e-10
2904,6.26164893138602174e+00,3.21699811879573028e-01,3.65141230857398114e+02,3.65141230857625658e+02,2.27544205699814484e-10
2905,7.36100285533151499e+00,1.84553281885268783e+00,3.86665171472632437e+02,3.86665171472850886e+02,2.18449258682085201e-10
2906,8.47771907360824528e+00,1.72690112111296190e+00,3.67298936762619462e+02,3.67298936762794369e+02,1.74907199834706262e-10
2907,6.14996348195300602e+00,2.16164640181758694e+00,4.37777562649946447e+02,4.37777562650254140e+02,3.07693426293553784e-10
2908,6.69457917125515412e+00,4.62412902362635991e-01,3.65549427778799554e+02,3.65549427779003395e+02,2.03840500034857541e-10
2909,9.12819107841970379e+00,6.38488521133039777e-01,3.48963253080103016e+02,3.48963253080235006e+02,1.31990418594796211e-10
2910,9.51977580717570504e+00,1.46887980432202103e+00,3.57722046828730129e+02,3.57722046828882412e+02,1.52283519128104672e-10
2911,6.83194381483089241e+00,1.55889637504811174e+00,3.93099941306175879e+02,3.93099941306413825e+02,2.37946551351342350e-10
2912,6.10463444568336477e+00,2.79969349984550420e-01,3.64797149598680164e+02,3.64797149598920157e+02,2.39992914430331439e-10
2913,7.49044609435228725e+00,1.21888204409739509e+00,3.73198240619111687e+02,3.73198240619307057e+02,1.95370830624597147e-10
2914,6.05252356709625872e+00,2.00484140927958610e+00,4.34785030018392604e+02,4.34785030018698023e+02,3.05419689539121464e-10
2915,6.11250033613417187e+00,2.03386999746151798e+00,4.33576065198736046e+02,4.33576065199038851e+02,3.02804892271524295e-10
2916,6.10121514623728078e+00,1.93092317251853807e+00,4.28628197248069000e+02,4.28628197248366007e+02,2.97006863547721878e-10
2917,6.28581333806594422e+00,1.90588205176774395e+00,4.20113929625649064e+02,4.20113929625932428e+02,2.83364443021127954e-10
2918,6.34496178855882942e+00,1.67273807579310896e+00,4.09199719974173320e+02,4.09199719974442871e+02,2.69551492237951607e-10
2919,6.10726796560218865e+00,2.10821473740795806e+00,4.37965030692852906e+02,4.37965030693161282e+02,3.08375547319883481e-10
2920,6.17431723992641679e+00,2.09221335567632405e+00,4.33113479331017629e+02,4.33113479331318672e+02,3.01042746286839247e-10
2921,6.17470742850305410e+00,2.79332885550514720e-01,3.64439706891099547e+02,3.64439706891332889e+02,2.33342234423616901e-10
2922,6.21862370300264899e+00,2.15337667845424896e+00,4.32935663121072650e+02,4.32935663121372784e+02,3.00133251585066319e-10
2923,6.05075316744266356e+00,2.12978637814436489e+00,4.43020217199377271e+02,4.43020217199692866e+02,3.15594661515206099e-10
2924,8.49440154681624726e+00,6.92387264152557802e-01,3.53313891204129732e+02,3.53313891204274739e+02,1.45007561513921246e-10
2925,7.88583233555867213e+00,6.86338006515912591e-01,3.58219237859659415e+02,3.58219237859820964e+02,1.61548996402416378e-10
2926,7.87707660116354358e+00,1.73798038354548368e+00,3.75455576676902240e+02,3.75455576677096417e+02,1.94177118828520179e-10
2927,6.09025682344308805e+00,2.17085836714394720e+00,4.42726301756000737e+02,4.42726301756315536e+02,3.14798853651154786e-10
2928,6.30714702577667197e+00,1.35958145152783993e+00,3.98861250834642078e+02,3.98861250834900943e+02,2.58864929492119700e-10
2929,9.52444142936295712e+00,9.55477493525048627e-01,3.51928660485615865e+02,3.51928660485754392e+02,1.38527411763789132e-10
2930,6.18819218184755915e+00,2.00610081519667860e+00,4.28480385294819826e+02,4.28480385295115070e+02,2.95244717563036829e-10
2931,6.39320008345762236e+00,2.09745071482748013e+00,4.21935361620191770e+02,4.21935361620475192e+02,2.83421286439988762e-10
2932,8.17064020122829859e+00,1.21299757585395707e+00,3.64196906241985744e+02,3.64196906242156388e+02,1.70643943420145661e-10
2933,6.05741970764923821e+00,3.30122203738225595e-01,3.66434358203807676e+02,3.66434358204053012e+02,2.45336195803247392e-10
2934,9.11311302409199087e+00,1.80354626018896669e+00,3.62614236536474948e+02,3.62614236536638202e+02,1.63254298968240619e-10
2935,8.91832602295759180e+00,1.21409686289836505e+00,3.57821887011095782e+02,3.57821887011249203e+02,1.53420387505320832e-10
2936,6.26491870280107488e+00,2.06796758446267770e+00,4.27163124544303230e+02,4.27163124544595405e+02,2.92175172944553196e-10
2937,6.80744027158481302e+00,9.18735489585129295e-01,3.76636838009458870e+02,3.76636838009675444e+02,2.16573425859678537e-10
2938,6.14179043617749443e+00,3.55472840224101083e-01,3.66849158622048947e+02,3.66849158622287234e+02,2.38287611864507198e-10
2939,6.15450083972928574e+00,1.60516286671483299e+00,4.11857907509021175e+02,4.11857907509298286e+02,2.77111666946439072e-10
2940,6.20304929379684555e+00,4.98272331322002271e-01,3.70893735725557747e+02,3.70893735725795011e+02,2.37264430325012654e-10
2941,6.43784959659982370e+00,6.56263404757316704e-01,3.73780224810260961e+02,3.73780224810487482e+02,2.26521024160319939e-10
2942,6.42024376629800830e+00,3.96441408386921323e-01,3.66159325553174710e+02,3.66159325553393103e+02,2.18392415263224393e-10
2943,6.05098435285093661e+00,2.71292216173176892e-01,3.64739740549864280e+02,3.64739740550109275e+02,2.44995135290082544e-10
2944,6.04259271664921993e+00,2.17741711182587405e+00,4.47242910949566181e+02,4.47242910949887630e+02,3.21449533657869324e-10
2945,9.60559592099052217e+00,1.88648521290195204e+00,3.60995274553761249e+02,3.60995274553920638e+02,1.59388946485705674e-10
2946,9.61065295544114662e+00,5.50793202931395776e-01,3.46274304113944254e+02,3.46274304114068855e+02,1.24600774142891169e-10
2947,6.97277737869917402e+00,4.68771173758647186e-01,3.62928348380077693e+02,3.62928348380266812e+02,1.89118054549908265e-10
2948,6.56575338486330828e+00,1.90662946959547974e+00,4.09791560591824521e+02,4.09791560592089468e+02,2.64947175310226157e-10
2949,-5.92499999999999805e+00,2.28999999999999915e+00,3.04952510727847368e+02,3.04952510728036941e+02,1.89572801900794730e-10
2950,-5.29999999999999805e+00,2.29000000000000004e+00,3.05922280700023748e+02,3.05922280700218209e+02,1.94461335922824219e-10
2951,3.95911021482572245e+00,2.29178343063805690e+00,4.50774376031727854e+02,4.50774376032058797e+02,3.30942384607624263e-10
2952,3.83729704782538006e+00,2.26562676927054119e+00,4.37674471058820473e+02,4.37674471059131463e+02,3.10990344587480649e-10
2953,3.71563526364155194e+00,2.28741551040850810e+00,4.29055720382085610e+02,4.29055720382381935e+02,2.96324742521392182e-10
2954,3.79317807027046960e+00,2.30848521692256803e+00,4.34899486153962755e+02,4.34899486154268914e+02,3.06158653984311968e-10
2955,3.61144288516504153e+00,2.28981162612306877e+00,4.22687666024965097e+02,4.22687666025250792e+02,2.85695023194421083e-10
2956,3.25932232787892007e+00,2.28999999999999915e+00,4.05346346577086479e+02,4.05346346577342899e+02,2.56420662481104955e-10
2957,3.90610362041609438e+00,2.26891713520699811e+00,4.44259805181803472e+02,4.44259805182123955e+02,3.20483195537235588e-10
2958,3.45839650490902217e+00,2.29000000000000004e+00,4.14556722012956129e+02,4.14556722013228068e+02,2.71938915830105543e-10
2959,3.91704471657517406e+00,2.32313019476378457e+00,4.46120537093297116e+02,4.46120537093621067e+02,3.23950644087744877e-10
2960,3.85852814032135782e+00,2.31435988602731468e+00,4.40381594954935224e+02,4.40381594955250250e+02,3.15026227326598018e-10
2961,3.96313280175382054e+00,2.32964939174700003e+00,4.51384638576611678e+02,4.51384638576943871e+02,3.32192939822562039e-10
2962,3.96094458252200399e+00,2.25347344650234405e+00,4.50370320410111503e+02,4.50370320410441991e+02,3.30487637256737798e-10
2963,3.78463953670111275e+00,2.25841958248683872e+00,4.33313770436667028e+02,4.33313770436970742e+02,3.03714386973297223e-10
2964,4.04220640748858617e+00,2.29231507296283077e+00,4.56564985790935282e+02,4.56564985791275774e+02,3.40492078976240009e-10
2965,4.70779359251141205e+00,2.29231507296282944e+00,4.63347439869340292e+02,4.63347439869690788e+02,3.50496520695742220e-10
2966,4.34375000000000355e+00,2.27412658773652598e+00,4.60192993710164899e+02,4.60192993710510677e+02,3.45778516930295154e-10
2967,4.16720640748858706e+00,2.26635504715783709e+00,4.58053876720133815e+02,4.58053876720476296e+02,3.42481598636368290e-10
2968,4.46875000000000000e+00,2.27412658773652687e+00,4.61487152003034794e+02,4.61487152003382278e+02,3.47483819496119395e-10
2969,4.58279359251141294e+00,2.26635504715783709e+00,4.62456323413304631e+02,4.62456323413654218e+02,3.49587025993969291e-10
2970,4.28125000000000000e+00,2.30587341226347142e+00,4.59519160510723623e+02,4.59519160511067923e+02,3.44300588039914146e-10
2971,4.52968479893020071e+00,2.30903299818748664e+00,4.62088071968821794e+02,4.62088071969170414e+02,3.48620687873335555e-10
2972,4.40624999999999911e+00,2.30587341226347142e+00,4.60911099727498936e+02,4.60911099727845112e+02,3.46176420862320811e-10
2973,4.21015940124809696e+00,2.31203807657021798e+00,4.58658348938860684e+02,4.58658348939203677e+02,3.42993189406115562e-10
2974,4.09688040213959592e+00,2.26948376756653403e+00,4.57173282827205014e+02,4.57173282827546245e+02,3.41231043421430513e-10
2975,4.65311959786040230e+00,2.26948376756653403e+00,4.62973349728620235e+02,4.62973349728970959e+02,3.50723894371185452e-10
2976,4.66431886506196758e+00,2.32353580993566711e+00,4.63111405875456626e+02,4.63111405875807066e+02,3.50439677276881412e-10
2977,4.08568113493802976e+00,2.32353580993566622e+00,4.57098561610027957e+02,4.57098561610369245e+02,3.41287886840291321e-10
2978,4.34375000000000444e+00,2.32274935241804581e+00,4.60243193612412995e+02,4.60243193612758375e+02,3.45380612998269498e-10
2979,4.22956096812277860e+00,2.26358619726224486e+00,4.58825498812490025e+02,4.58825498812833530e+02,3.43504780175862834e-10
2980,4.14540455763571813e+00,2.31523545020504207e+00,4.57848022726057252e+02,4.57848022726399620e+02,3.42367911798646674e-10
2981,4.46875000000000000e+00,2.32274935241805380e+00,4.61539274604688899e+02,4.61539274605036269e+02,3.47370132658397779e-10
2982,4.60028772075761694e+00,2.31702453198224356e+00,4.62661594543436593e+02,4.62661594543786464e+02,3.49871243088273332e-10
2983,4.28341219362455572e+00,2.25671723945244818e+00,4.59454794786720640e+02,4.59454794787065225e+02,3.44584805134218186e-10
2984,4.40624999999999911e+00,2.25725064758194494e+00,4.60823821718245540e+02,4.60823821718592058e+02,3.46517481375485659e-10
2985,4.53125000000000000e+00,2.25725064758194494e+00,4.62010232416275301e+02,4.62010232416624206e+02,3.48904904967639595e-10
2986,4.03807750848532265e+00,2.32983684324633078e+00,4.56517213490475854e+02,4.56517213490816232e+02,3.40378392138518393e-10
2987,4.71192249151467468e+00,2.32983684324633078e+00,4.63401513972103999e+02,4.63401513972454723e+02,3.50723894371185452e-10
2988,4.70968263807436216e+00,2.25369310143920609e+00,4.63283009868470629e+02,4.63283009868821239e+02,3.50610207533463836e-10
2989,4.04031736192563695e+00,2.25369310143920609e+00,4.56402638490596814e+02,4.56402638490936965e+02,3.40151018463075161e-10
2990,4.79220640748858528e+00,2.29231507296283077e+00,4.63774628753637501e+02,4.63774628753987827e+02,3.50325990439159796e-10
2991,5.20779359251141560e+00,2.28768492703707516e+00,4.64096335589946875e+02,4.64096335590296235e+02,3.49359652318526059e-10
2992,4.91720640748858528e+00,2.26635504715783798e+00,4.64142564170699131e+02,4.64142564171048832e+02,3.49700712831690907e-10
2993,5.03125000000000089e+00,2.27412658773652687e+00,4.64301923751999425e+02,4.64301923752349182e+02,3.49757556250551715e-10
2994,4.97031520106979841e+00,2.30903299818748753e+00,4.64303598505369735e+02,4.64303598505719719e+02,3.49984929925994948e-10
2995,5.08279359251141649e+00,2.31364495284215899e+00,4.64342084287884347e+02,4.64342084288234389e+02,3.50041773344855756e-10
2996,5.15311959786040408e+00,2.31051623243343585e+00,4.64254820451932687e+02,4.64254820452282502e+02,3.49814399669412524e-10
2997,4.84688040213959592e+00,2.26948376756653536e+00,4.63952845346509150e+02,4.63952845346858794e+02,3.49643869412830099e-10
2998,4.83568113493802976e+00,2.32353580993566800e+00,4.63978443873943320e+02,4.63978443874293248e+02,3.49928086507134140e-10
2999,5.16431886506196847e+00,2.25646419006429788e+00,4.64140833614079554e+02,4.64140833614429653e+02,3.50098616763716564e-10
3000,4.89971227924238217e+00,2.31702453198224578e+00,4.64173135481913789e+02,4.64173135482263717e+02,3.49928086507134140e-10
3001,5.02937175871624298e+00,2.32336090775323401e+00,4.64355111021774576e+02,4.64355111022124674e+02,3.50098616763716564e-10
3002,4.96875000000000000e+00,2.25725064758195115e+00,4.64210433267182623e+02,4.64210433267532153e+02,3.49530182575108483e-10
3003,5.09718063990730030e+00,2.26036338310094420e+00,4.64250560508922547e+02,4.64250560509272361e+02,3.49814399669412524e-10
3004,4.78807750848532176e+00,2.32983684324633078e+00,4.63787275408400149e+02,4.63787275408750475e+02,3.50325990439159796e-10
3005,5.20968263807436394e+00,2.32630689856073403e+00,4.64127948731257504e+02,4.64127948731606750e+02,3.49245965480804443e-10
3006,4.79031736192563695e+00,2.25369310143920609e+00,4.63691222452087402e+02,4.63691222452437330e+02,3.49928086507134140e-10
3007,5.21192249151467735e+00,2.25016315675360712e+00,4.64006645447694439e+02,4.64006645448043571e+02,3.49132278643082827e-10
3008,5.29674221744377061e+00,2.28999999999993609e+00,4.63787979120071554e+02,4.63787979120419891e+02,3.48336470779031515e-10
3009,5.31283606136167474e+00,2.32609222632881218e+00,4.63746404463258500e+02,4.63746404463606950e+02,3.48450157616753131e-10
3010,5.31283606136170139e+00,2.25390777367111150e+00,4.63642462210578742e+02,4.63642462210926624e+02,3.47881723428145051e-10
3011,5.28191565576108957e+00,2.32988511193238201e+00,4.63881149786362073e+02,4.63881149786710864e+02,3.48791218129917979e-10
3012,5.28191565576109401e+00,2.25011488806754301e+00,4.63765883274256623e+02,4.63765883274604789e+02,3.48165940522449091e-10
3013,5.39220640748858671e+00,2.29231507296282722e+00,4.63303956392939938e+02,4.63303956393286285e+02,3.46346951118903235e-10
3014,5.80779359251141791e+00,2.28768492703707604e+00,4.59607300289128432e+02,4.59607300289466821e+02,3.38388872478390113e-10
3015,5.51720640748858049e+00,2.26635504715783709e+00,4.62404528003029782e+02,4.62404528003373059e+02,3.43277406500419602e-10
3016,5.63124999999999520e+00,2.27412658773652687e+00,4.61436264669516788e+02,4.61436264669858133e+02,3.41344730259152129e-10
3017,5.57031520106979361e+00,2.30903299818749019e+00,4.62033860001617654e+02,4.62033860001959852e+02,3.42197381542064250e-10
3018,5.68279359251142058e+00,2.31364495284216254e+00,4.60979520670207137e+02,4.60979520670547856e+02,3.40719452651683241e-10
3019,5.75311959786040550e+00,2.31051623243343895e+00,4.60242742484010364e+02,4.60242742484349662e+02,3.39298367180163041e-10
3020,5.44688040213959823e+00,2.26948376756653403e+00,4.62925498124933540e+02,4.62925498125278580e+02,3.45039552485104650e-10
3021,5.43568113493802940e+00,2.32353580993566711e+00,4.63063160915841991e+02,4.63063160916187201e+02,3.45210082741687074e-10
3022,5.76431886506197522e+00,2.25646419006429788e+00,4.60028645093447153e+02,4.60028645093786167e+02,3.39014150085859001e-10
3023,5.49971227924237827e+00,2.31702453198224489e+00,4.62609094426508534e+02,4.62609094426852209e+02,3.43675310432445258e-10
3024,5.62937175871624174e+00,2.32336090775323489e+00,4.61503425295772388e+02,4.61503425296113960e+02,3.41572103934595361e-10
